url,written,written_human_readable,origin
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Pnmt/24330_K18356_FOvUT.zarr,6440878080,6.0 GiB,https://images.jax.org/webclient/?show=image-13145
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_ndp2/26918_J10525_FLung.zarr,14006845440,13.0 GiB,https://images.jax.org/webclient/?show=image-146236
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Adora2b/18592_A20537_MColon.zarr,17921802240,16.7 GiB,https://images.jax.org/webclient/?show=image-428
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26028_J21361_MGut.zarr,18933350400,17.6 GiB,https://images.jax.org/webclient/?show=image-128600
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rasa3/23423_K15879_FKSLAP.zarr,17062133760,15.9 GiB,https://images.jax.org/webclient/?show=image-5624
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cp/21485_A15510_MTestEpi.zarr,15572828160,14.5 GiB,https://images.jax.org/webclient/?show=image-11550
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27222_J23770_MHMS.zarr,15359016960,14.3 GiB,https://images.jax.org/webclient/?show=image-129888
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Gimap8/26292_K98814_FBrainEye.zarr,14876835840,13.9 GiB,https://images.jax.org/webclient/?show=image-2526
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/25638_K56419_MBrainEye.zarr,17163878400,16.0 GiB,https://images.jax.org/webclient/?show=image-128411
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26837_J30721_FKSLAP.zarr,16703815680,15.6 GiB,https://images.jax.org/webclient/?show=image-129461
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Phkg2/25392_J22316_FMam.zarr,5980815360,5.6 GiB,https://images.jax.org/webclient/?show=image-2714
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rasa3/23423_K15917_MBrainEye.zarr,16877813760,15.7 GiB,https://images.jax.org/webclient/?show=image-5794
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27989_J49062_FSalvTrach.zarr,15571353600,14.5 GiB,https://images.jax.org/webclient/?show=image-131114
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ghrhr/19459_A20381_FBrainEye.zarr,17138810880,16.0 GiB,https://images.jax.org/webclient/?show=image-14000
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Aurka/24352_K96638_FColon.zarr,16964812800,15.8 GiB,https://images.jax.org/webclient/?show=image-3596
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rad21l/22102_K984_FOvUT.zarr,16220160000,15.1 GiB,https://images.jax.org/webclient/?show=image-1373
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Tbx22/21591_K47892_MSalvTrach.zarr,14792785920,13.8 GiB,https://images.jax.org/webclient/?show=image-4389
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Jup/22821_K56484_FGut.zarr,17312808960,16.1 GiB,https://images.jax.org/webclient/?show=image-12710
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rilpl2/21750_K14441_MColon.zarr,17312808960,16.1 GiB,https://images.jax.org/webclient/?show=image-3099
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Arpc5l/26671_J4002_MSalvTrach.zarr,16703815680,15.6 GiB,https://images.jax.org/webclient/?show=image-877
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Sfxn1/28013_J69552_FGut.zarr,18756403200,17.5 GiB,https://images.jax.org/webclient/?show=image-8617
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28475_J48068_MGut.zarr,18225561600,17.0 GiB,https://images.jax.org/webclient/?show=image-131492
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Dach1/24353_K61307_FOvUT.zarr,14368112640,13.4 GiB,https://images.jax.org/webclient/?show=image-11282
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cog7/27810_J24018_MSalvTrach.zarr,15920824320,14.8 GiB,https://images.jax.org/webclient/?show=image-2305
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rab40c/24093_K18835_FHMS.zarr,16335175680,15.2 GiB,https://images.jax.org/webclient/?show=image-9991
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28603_J68038_MKSLAP.zarr,17275944960,16.1 GiB,https://images.jax.org/webclient/?show=image-131594
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Tmem151b/23060_K13247_FKSLAP.zarr,17573806080,16.4 GiB,https://images.jax.org/webclient/?show=image-1015
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Clpx/28187_J53800_MHMS.zarr,14120386560,13.2 GiB,https://images.jax.org/webclient/?show=image-6515
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Fbxo30/26601_J65394_FHMS.zarr,14202961920,13.2 GiB,https://images.jax.org/webclient/?show=image-7564
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hspb3/18618_C8054_MHMS.zarr,16616816640,15.5 GiB,https://images.jax.org/webclient/?show=image-6103
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Sh3tc2/21142_A23469_MTestEpi.zarr,16007823360,14.9 GiB,https://images.jax.org/webclient/?show=image-14866
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Adck2/24518_K35692_MColon.zarr,16529817600,15.4 GiB,https://images.jax.org/webclient/?show=image-7393
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Bhlhe40/25851_K89186_FScBfBone.zarr,15224832000,14.2 GiB,https://images.jax.org/webclient/?show=image-8812
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Adar/22334_K5965_FSalvTrach.zarr,15317729280,14.3 GiB,https://images.jax.org/webclient/?show=image-4856
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Nemf/18697_K26195_FColon.zarr,17051811840,15.9 GiB,https://images.jax.org/webclient/?show=image-10876
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28464_J56842_MSalvTrach.zarr,16019619840,14.9 GiB,https://images.jax.org/webclient/?show=image-131429
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ap4e1/21510_A20534_MTestEpi.zarr,13745848320,12.8 GiB,https://images.jax.org/webclient/?show=image-2362
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Scamp5/26174_J50104_MGut.zarr,19110297600,17.8 GiB,https://images.jax.org/webclient/?show=image-3746
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Dnajc16/18633_A20176_MHMS.zarr,13787136000,12.8 GiB,https://images.jax.org/webclient/?show=image-9827
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Strn3/18693_C11214_MTestEpi.zarr,14963834880,13.9 GiB,https://images.jax.org/webclient/?show=image-2573
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27238_J82603_FGut.zarr,17340825600,16.1 GiB,https://images.jax.org/webclient/?show=image-129914
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/25846_K78971_MTestEpi.zarr,17694720000,16.5 GiB,https://images.jax.org/webclient/?show=image-128462
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Pkp4/25388_K48572_MTestEpi.zarr,16355819520,15.2 GiB,https://images.jax.org/webclient/?show=image-5587
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26027_J23121_MHMS.zarr,17314283520,16.1 GiB,https://images.jax.org/webclient/?show=image-128564
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Xpnpep3/28642_J56910_MSalvTrach.zarr,59333345280,55.3 GiB,https://images.jax.org/webclient/?show=image-463
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Exosc8/18622_C7968_MTestEpi.zarr,16877813760,15.7 GiB,https://images.jax.org/webclient/?show=image-13109
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Epgn/24672_K58529_FKSLAP.zarr,17703567360,16.5 GiB,https://images.jax.org/webclient/?show=image-3485
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Clcc1/27239_J54717_FLung.zarr,14093844480,13.1 GiB,https://images.jax.org/webclient/?show=image-14117
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Cmtr2/28188_J66524_FMam.zarr,12209356800,11.4 GiB,https://images.jax.org/webclient/?show=image-1514
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Zfp536/24232_K31852_FScBfBone.zarr,13195837440,12.3 GiB,https://images.jax.org/webclient/?show=image-14219
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27625_X11354_MGut.zarr,16809984000,15.7 GiB,https://images.jax.org/webclient/?show=image-130659
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Aptx/27383_J28792_MKSLAP.zarr,19110297600,17.8 GiB,https://images.jax.org/webclient/?show=image-4595
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Lin28b/26507_J980_FHMS.zarr,16848322560,15.7 GiB,https://images.jax.org/webclient/?show=image-9060
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Akr1b8/24334_K33734_FSalvTrach.zarr,15308881920,14.3 GiB,https://images.jax.org/webclient/?show=image-3073
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Jup/22821_K56484_FScBfBone.zarr,16007823360,14.9 GiB,https://images.jax.org/webclient/?show=image-12699
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ces4a/24189_K31717_FSalvTrach.zarr,16927948800,15.8 GiB,https://images.jax.org/webclient/?show=image-10349
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ric8a/25390_K89197_FBrainEye.zarr,15969484800,14.9 GiB,https://images.jax.org/webclient/?show=image-4424
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rab3c/27026_J2300_MSalvTrach.zarr,15223357440,14.2 GiB,https://images.jax.org/webclient/?show=image-1326
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/F2rl1/25575_K84616_FBrainEye.zarr,15920824320,14.8 GiB,https://images.jax.org/webclient/?show=image-14049
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27987_J57156_MSalvTrach.zarr,14093844480,13.1 GiB,https://images.jax.org/webclient/?show=image-131088
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Nop10/28468_J71245_MGut.zarr,16809984000,15.7 GiB,https://images.jax.org/webclient/?show=image-7826
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Prpf6/18641_K75277_FColon.zarr,17225809920,16.0 GiB,https://images.jax.org/webclient/?show=image-5784
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cr1l/22343_A28902_MTestEpi.zarr,16964812800,15.8 GiB,https://images.jax.org/webclient/?show=image-2737
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26845_J49947_FOvUT.zarr,15833825280,14.7 GiB,https://images.jax.org/webclient/?show=image-129509
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Pfdn6/25639_K64751_MSalvTrach.zarr,14441840640,13.5 GiB,https://images.jax.org/webclient/?show=image-6776
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/25638_K56411_FColon.zarr,17694720000,16.5 GiB,https://images.jax.org/webclient/?show=image-128397
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27560_J23721_FKSLAP.zarr,16986931200,15.8 GiB,https://images.jax.org/webclient/?show=image-130444
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Arid3a/18569_K13631_FSalvTrach.zarr,14288486400,13.3 GiB,https://images.jax.org/webclient/?show=image-7729
