url,written,written_human_readable,origin
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1592/whitej_205/2020-08/18/17-16-09.177/KOMP_A32354_2.zarr,6287523840,5.9 GiB,https://images.jax.org/webclient/?show=image-174853
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2825/whitej_205/2021-07/07/10-42-33.223/X17839_6.zarr,8292925440,7.7 GiB,https://images.jax.org/webclient/?show=image-183561
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1514/whitej_205/2020-08/18/14-38-36.719/KOMP_K15791_4.zarr,13204684800,12.3 GiB,https://images.jax.org/webclient/?show=image-170436
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2906/whitej_205/2021-07/26/12-27-03.275/X63821_10.zarr,8838512640,8.2 GiB,https://images.jax.org/webclient/?show=image-184600
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1607/whitej_205/2020-08/18/17-41-46.869/KOMP_CA28313_2.zarr,6476267520,6.0 GiB,https://images.jax.org/webclient/?show=image-175969
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-11-54.082/KOMP_C10225-10.zarr,14026014720,13.1 GiB,https://images.jax.org/webclient/?show=image-185747
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1579/whitej_205/2020-08/18/16-49-20.220/KOMP_A24735_4.zarr,9186508800,8.6 GiB,https://images.jax.org/webclient/?show=image-173680
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2712/whitej_205/2021-06/14/17-18-43.466/X75113_8.zarr,9876602880,9.2 GiB,https://images.jax.org/webclient/?show=image-181421
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1951/whitej_205/2020-11/30/11-36-48.651/K74214_8.zarr,13170769920,12.3 GiB,https://images.jax.org/webclient/?show=image-177595
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1557/whitej_205/2020-08/18/16-08-20.852/KOMP_K26062_10.zarr,15105392640,14.1 GiB,https://images.jax.org/webclient/?show=image-167216
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1549/whitej_205/2020-08/18/15-55-36.204/KOMP_A24775_9.zarr,8822292480,8.2 GiB,https://images.jax.org/webclient/?show=image-172321
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2087/whitej_205/2021-01/26/10-40-03.827/X43499_7.zarr,14491975680,13.5 GiB,https://images.jax.org/webclient/?show=image-180234
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2821/whitej_205/2021-07/07/10-23-55.825/R48763_10.zarr,9083289600,8.5 GiB,https://images.jax.org/webclient/?show=image-183017
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2812/whitej_205/2021-07/07/09-06-48.571/J91130_1.zarr,11206656000,10.4 GiB,https://images.jax.org/webclient/?show=image-181908
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1575/whitej_205/2020-08/18/16-36-38.254/KOMP_K2509_5.zarr,14811955200,13.8 GiB,https://images.jax.org/webclient/?show=image-173175
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2010/whitej_205/2020-12/02/16-40-02.149/K7751_10.zarr,15052308480,14.0 GiB,https://images.jax.org/webclient/?show=image-178116
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1505/whitej_205/2020-08/18/14-21-25.733/KOMP_K17867_5.zarr,12582420480,11.7 GiB,https://images.jax.org/webclient/?show=image-165197
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1498/whitej_205/2020-08/18/14-07-07.606/KOMP_A24627_6.zarr,10640424960,9.9 GiB,https://images.jax.org/webclient/?show=image-169578
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1603/whitej_205/2020-08/18/17-36-07.215/CN14-KOMPK274_3.zarr,9502064640,8.8 GiB,https://images.jax.org/webclient/?show=image-175614
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2081/whitej_205/2021-01/26/11-44-22.634/J90298_2.zarr,11395399680,10.6 GiB,https://images.jax.org/webclient/?show=image-179487
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2040/whitej_205/2020-12/16/15-20-04.284/X18644_7.zarr,11029708800,10.3 GiB,https://images.jax.org/webclient/?show=image-166668
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2904/whitej_205/2021-07/26/11-58-06.249/X17810_5.zarr,10139074560,9.4 GiB,https://images.jax.org/webclient/?show=image-184164
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1522/whitej_205/2020-08/18/14-53-29.617/KOMP_A29558-7.zarr,9448980480,8.8 GiB,https://images.jax.org/webclient/?show=image-170935
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1496/whitej_205/2020-08/18/14-01-35.155/KOMP_C10021-9.zarr,11737497600,10.9 GiB,https://images.jax.org/webclient/?show=image-169414
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/26/10-18-22.246/J91682_3.zarr,16802611200,15.6 GiB,https://images.jax.org/webclient/?show=image-185655
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1602/whitej_205/2020-08/18/17-34-56.227/KOMP_A35880_4.zarr,14956462080,13.9 GiB,https://images.jax.org/webclient/?show=image-175559
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1586/whitej_205/2020-08/18/17-06-08.559/KOMP_C10526_7.zarr,10012262400,9.3 GiB,https://images.jax.org/webclient/?show=image-174394
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2009/whitej_205/2020-12/09/08-34-54.562/K51049_5.zarr,13188464640,12.3 GiB,https://images.jax.org/webclient/?show=image-177953
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1941/whitej_205/2020-12/02/16-29-24.885/K14763_9.zarr,8797224960,8.2 GiB,https://images.jax.org/webclient/?show=image-177076
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1502/whitej_205/2020-08/18/14-15-04.401/KOMP_K3020_3.zarr,13589544960,12.7 GiB,https://images.jax.org/webclient/?show=image-165003
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1518/whitej_205/2020-08/18/14-43-34.347/KOMP_C9146_4.zarr,7638220800,7.1 GiB,https://images.jax.org/webclient/?show=image-170531
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1844/whitej_205/2020-12/02/16-48-28.274/K81255_4.zarr,6569164800,6.1 GiB,https://images.jax.org/webclient/?show=image-176615
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2078/whitej_205/2021-01/26/11-11-06.934/J78885_9.zarr,11085742080,10.3 GiB,https://images.jax.org/webclient/?show=image-179083
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2008/whitej_205/2020-12/02/16-23-51.870/K1252_3.zarr,10327818240,9.6 GiB,https://images.jax.org/webclient/?show=image-166234
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1574/whitej_205/2020-08/18/16-33-43.715/KOMP_C10575_10.zarr,15814656000,14.7 GiB,https://images.jax.org/webclient/?show=image-173124
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2707/whitej_205/2021-06/14/17-03-00.595/X28600_3.zarr,12017664000,11.2 GiB,https://images.jax.org/webclient/?show=image-180663
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1549/whitej_205/2020-08/18/15-55-17.116/KOMP_A24775_4.zarr,9693757440,9.0 GiB,https://images.jax.org/webclient/?show=image-172295
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2820/whitej_205/2021-07/07/10-20-31.576/R44123_5.zarr,11501568000,10.7 GiB,https://images.jax.org/webclient/?show=image-182846
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1540/whitej_205/2020-08/18/15-36-43.811/KOMP_C9791_9.zarr,8870952960,8.3 GiB,https://images.jax.org/webclient/?show=image-171832
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2712/whitej_205/2021-06/14/17-18-13.497/X75113_5.zarr,11668193280,10.9 GiB,https://images.jax.org/webclient/?show=image-181448
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1835/whitej_205/2020-10/28/12-47-19.752/J106_4.zarr,18402508800,17.1 GiB,https://images.jax.org/webclient/?show=image-176235
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2007/whitej_205/2021-07/07/09-22-01.635/R14637_4.zarr,13787136000,12.8 GiB,https://images.jax.org/webclient/?show=image-165718
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/26/11-45-10.181/J91676_8.zarr,15925248000,14.8 GiB,https://images.jax.org/webclient/?show=image-186024
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2085/whitej_205/2021-01/26/11-13-51.158/X12902_1.zarr,13884456960,12.9 GiB,https://images.jax.org/webclient/?show=image-179914
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1597/whitej_205/2020-08/18/17-24-54.702/KOMP_K14329_6.zarr,8115978240,7.6 GiB,https://images.jax.org/webclient/?show=image-175176
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2901/whitej_205/2021-07/26/11-43-07.188/J67651_3.zarr,15534489600,14.5 GiB,https://images.jax.org/webclient/?show=image-183836
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1493/whitej_205/2020-08/18/13-56-19.544/KOMP_C9956_7.zarr,10942709760,10.2 GiB,https://images.jax.org/webclient/?show=image-164668
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1510/whitej_205/2020-08/18/14-31-07.726/KOMP_K20608_3.zarr,14667448320,13.7 GiB,https://images.jax.org/webclient/?show=image-170165
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2908/whitej_205/2021-07/26/12-45-56.404/X81925_9.zarr,18154782720,16.9 GiB,https://images.jax.org/webclient/?show=image-184972
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1554/whitej_205/2020-08/18/16-03-43.719/KOMP_K21105_5.zarr,11354112000,10.6 GiB,https://images.jax.org/webclient/?show=image-172647
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1581/whitej_205/2020-08/18/16-54-06.244/KOMP_C9313_9.zarr,17312808960,16.1 GiB,https://images.jax.org/webclient/?show=image-173945
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2709/whitej_205/2021-06/14/17-06-35.673/X32197_4.zarr,14739701760,13.7 GiB,https://images.jax.org/webclient/?show=image-181086
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1944/whitej_205/2020-11/30/11-23-12.270/K34560_1.zarr,13418496000,12.5 GiB,https://images.jax.org/webclient/?show=image-177300
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1531/whitej_205/2020-08/18/15-24-02.770/KOMP_K19926_8.zarr,13495173120,12.6 GiB,https://images.jax.org/webclient/?show=image-171356
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2818/whitej_205/2021-07/07/10-04-35.801/R33456_5.zarr,9875128320,9.2 GiB,https://images.jax.org/webclient/?show=image-182647
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1552/whitej_205/2020-08/18/16-00-35.284/KOMP_K6364_1.zarr,11607736320,10.8 GiB,https://images.jax.org/webclient/?show=image-172482
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1578/whitej_205/2020-08/18/16-45-53.297/KOMP_K22892_2.zarr,8729395200,8.1 GiB,https://images.jax.org/webclient/?show=image-173539
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1949/whitej_205/2020-11/30/11-31-54.639/K56999_10.zarr,15367864320,14.3 GiB,https://images.jax.org/webclient/?show=image-177525
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-17-58.527/KOMP_C9703_4.zarr,7153090560,6.7 GiB,https://images.jax.org/webclient/?show=image-185851
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1496/whitej_205/2020-08/18/14-01-16.856/KOMP_C9229_9.zarr,9224847360,8.6 GiB,https://images.jax.org/webclient/?show=image-169228
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2900/whitej_205/2021-07/26/11-45-31.305/J76337_6.zarr,10970726400,10.2 GiB,https://images.jax.org/webclient/?show=image-183785
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1608/whitej_205/2020-08/18/17-43-06.446/KOMP_A29046-8.zarr,9970974720,9.3 GiB,https://images.jax.org/webclient/?show=image-176064
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1509/whitej_205/2020-08/18/14-29-28.242/KOMP_C9007_1.zarr,17532518400,16.3 GiB,https://images.jax.org/webclient/?show=image-170115
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2077/whitej_205/2021-01/26/10-12-14.289/J77497_8.zarr,15005122560,14.0 GiB,https://images.jax.org/webclient/?show=image-178975
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2905/whitej_205/2021-07/26/12-22-08.701/X59748_2.zarr,11668193280,10.9 GiB,https://images.jax.org/webclient/?show=image-184526
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1590/whitej_205/2020-08/18/17-13-41.274/KOMP_K4333_8.zarr,9625927680,9.0 GiB,https://images.jax.org/webclient/?show=image-174766
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1562/whitej_205/2020-08/18/16-14-40.096/KOMP_K20614_3.zarr,9274982400,8.6 GiB,https://images.jax.org/webclient/?show=image-167461
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2903/whitej_205/2021-08/19/15-18-48.338/X17346_4.zarr,14965309440,13.9 GiB,https://images.jax.org/webclient/?show=image-184127
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1522/whitej_205/2020-08/18/14-54-10.732/KOMP_A29560-1.zarr,13624934400,12.7 GiB,https://images.jax.org/webclient/?show=image-170924
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1586/whitej_205/2020-08/18/17-06-13.345/KOMP_C10526_8.zarr,9096560640,8.5 GiB,https://images.jax.org/webclient/?show=image-174330
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1503/whitej_205/2020-08/18/14-17-50.327/KOMP_C11133_10.zarr,15659827200,14.6 GiB,https://images.jax.org/webclient/?show=image-165058
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2040/whitej_205/2020-12/16/15-16-55.352/X18638_1.zarr,14000947200,13.0 GiB,https://images.jax.org/webclient/?show=image-166692
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1602/whitej_205/2020-08/18/17-35-05.802/KOMP_C10681_1.zarr,13832847360,12.9 GiB,https://images.jax.org/webclient/?show=image-175567
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/05/12-25-57.026/J65489_2.zarr,7953776640,7.4 GiB,https://images.jax.org/webclient/?show=image-185652
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2081/whitej_205/2021-01/26/11-40-25.427/J90298_3.zarr,13167820800,12.3 GiB,https://images.jax.org/webclient/?show=image-179463
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1499/whitej_205/2020-08/18/14-09-56.024/KOMP_C9046_6.zarr,10380902400,9.7 GiB,https://images.jax.org/webclient/?show=image-169625
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1505/whitej_205/2020-08/18/14-20-29.497/KOMP_K17867_2.zarr,6243287040,5.8 GiB,https://images.jax.org/webclient/?show=image-165161
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2904/whitej_205/2021-07/26/11-58-18.337/X17810_6.zarr,11063623680,10.3 GiB,https://images.jax.org/webclient/?show=image-184265
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2010/whitej_205/2020-12/02/16-37-07.182/K7741_9.zarr,8730869760,8.1 GiB,https://images.jax.org/webclient/?show=image-178154
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2813/whitej_205/2021-07/07/10-36-48.742/X100376_9.zarr,12427591680,11.6 GiB,https://images.jax.org/webclient/?show=image-181942
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1575/whitej_205/2020-08/18/16-37-34.474/KOMP_K2509_2.zarr,7526154240,7.0 GiB,https://images.jax.org/webclient/?show=image-173187
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2821/whitej_205/2021-07/07/10-25-45.094/R48768_3.zarr,13713408000,12.8 GiB,https://images.jax.org/webclient/?show=image-182994
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2088/whitej_205/2021-01/26/11-17-38.379/X6385_9.zarr,10177413120,9.5 GiB,https://images.jax.org/webclient/?show=image-180281
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2810/whitej_205/2021-08/19/15-00-44.490/R25168_2B.zarr,4848353280,4.5 GiB,https://images.jax.org/webclient/?show=image-181507
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1548/whitej_205/2020-08/18/15-54-33.693/KOMP_K3642_2.zarr,2453667840,2.3 GiB,https://images.jax.org/webclient/?show=image-172271
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2819/whitej_205/2021-07/07/10-12-25.194/R407_10.zarr,9661317120,9.0 GiB,https://images.jax.org/webclient/?show=image-182797
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2707/whitej_205/2021-06/14/17-08-58.594/X39177_9.zarr,13801881600,12.9 GiB,https://images.jax.org/webclient/?show=image-180687
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2020/whitej_205/2020-12/16/14-58-34.954/K60374_4.zarr,7953776640,7.4 GiB,https://images.jax.org/webclient/?show=image-166282
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2077/whitej_205/2021-01/28/17-13-24.837/J77492_8.zarr,15606743040,14.5 GiB,https://images.jax.org/webclient/?show=image-179034
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1517/whitej_205/2020-08/18/14-42-06.800/K91844_5.zarr,10705305600,10.0 GiB,https://images.jax.org/webclient/?show=image-170495
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1502/whitej_205/2020-08/18/14-16-26.685/KOMP_K3020_9.zarr,8095334400,7.5 GiB,https://images.jax.org/webclient/?show=image-164990
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2009/whitej_205/2020-12/02/16-35-16.483/K54334_8.zarr,11147673600,10.4 GiB,https://images.jax.org/webclient/?show=image-177964
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1941/whitej_205/2020-12/02/16-31-18.960/K14766_1.zarr,10395648000,9.7 GiB,https://images.jax.org/webclient/?show=image-177114
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1586/whitej_205/2020-08/18/17-05-20.972/KOMP_C10525_3.zarr,9050849280,8.4 GiB,https://images.jax.org/webclient/?show=image-174383
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1496/whitej_205/2020-08/18/14-02-50.359/KOMP_C9245_1.zarr,14040760320,13.1 GiB,https://images.jax.org/webclient/?show=image-169437
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-12-58.920/KOMP_C9709_3.zarr,15833825280,14.7 GiB,https://images.jax.org/webclient/?show=image-185702
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2817/whitej_205/2021-07/07/10-15-11.267/R43939_9.zarr,10734796800,10.0 GiB,https://images.jax.org/webclient/?show=image-182585
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1531/whitej_205/2020-08/18/15-23-44.154/KOMP_K19926_7.zarr,10616832000,9.9 GiB,https://images.jax.org/webclient/?show=image-171353
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1944/whitej_205/2020-11/30/11-23-30.660/K34560_3.zarr,11890851840,11.1 GiB,https://images.jax.org/webclient/?show=image-177277
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1582/whitej_205/2020-08/18/16-57-28.633/KOMP_A31536-10.zarr,15746826240,14.7 GiB,https://images.jax.org/webclient/?show=image-173992
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2709/whitej_205/2021-07/07/10-46-14.416/X32152_10.zarr,9370828800,8.7 GiB,https://images.jax.org/webclient/?show=image-181110
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2711/whitej_205/2021-06/14/17-15-43.932/X58759_1.zarr,13251870720,12.3 GiB,https://images.jax.org/webclient/?show=image-181247
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1554/whitej_205/2021-07/07/09-12-47.878/R14485_10.zarr,11808276480,11.0 GiB,https://images.jax.org/webclient/?show=image-172633
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1490/whitej_205/2020-08/18/13-51-40.715/KOMP_K2851_4.zarr,11943936000,11.1 GiB,https://images.jax.org/webclient/?show=image-164243
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2077/whitej_205/2021-01/26/10-50-22.858/J77498_8.zarr,15925248000,14.8 GiB,https://images.jax.org/webclient/?show=image-178964
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1509/whitej_205/2020-08/18/14-29-04.968/KOMP_C9006_7.zarr,9012510720,8.4 GiB,https://images.jax.org/webclient/?show=image-170118
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2907/whitej_205/2021-08/19/14-43-21.865/R11755_1.zarr,13378682880,12.5 GiB,https://images.jax.org/webclient/?show=image-184914
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2901/whitej_205/2021-08/19/14-35-52.657/J86270_5.zarr,10198056960,9.5 GiB,https://images.jax.org/webclient/?show=image-183849
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2084/whitej_205/2021-01/26/11-19-04.212/J97561_4.zarr,13583646720,12.7 GiB,https://images.jax.org/webclient/?show=image-179878
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1596/whitej_205/2020-08/18/17-23-34.523/KOMP_K18528_6.zarr,9586114560,8.9 GiB,https://images.jax.org/webclient/?show=image-175165
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2086/whitej_205/2021-01/26/10-10-27.780/X36613_8.zarr,13514342400,12.6 GiB,https://images.jax.org/webclient/?show=image-180016
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-13-47.318/KOMP_C10229_10.zarr,16177397760,15.1 GiB,https://images.jax.org/webclient/?show=image-186058
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1836/whitej_205/2020-10/28/12-40-42.953/J2162_8.zarr,5618073600,5.2 GiB,https://images.jax.org/webclient/?show=image-176283
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1589/whitej_205/2020-08/18/17-12-11.140/KOMP_A35121_1.zarr,13462732800,12.5 GiB,https://images.jax.org/webclient/?show=image-174729
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2905/whitej_205/2021-07/26/12-09-07.422/X27293_6.zarr,11616583680,10.8 GiB,https://images.jax.org/webclient/?show=image-184479
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1608/whitej_205/2020-08/18/17-42-09.962/KOMP_A29021-1.zarr,11488296960,10.7 GiB,https://images.jax.org/webclient/?show=image-176086
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2077/whitej_205/2021-01/28/17-13-16.159/J77492_7.zarr,10742169600,10.0 GiB,https://images.jax.org/webclient/?show=image-179021
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-05-48.551/KOMP_K17455_5.zarr,12613386240,11.7 GiB,https://images.jax.org/webclient/?show=image-185863
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1496/whitej_205/2021-07/07/09-52-06.659/R29635_1.zarr,13560053760,12.6 GiB,https://images.jax.org/webclient/?show=image-169263
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1948/whitej_205/2020-12/09/08-36-58.452/K54507_6.zarr,9224847360,8.6 GiB,https://images.jax.org/webclient/?show=image-177448
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1578/whitej_205/2020-08/18/16-46-16.394/KOMP_K22892_6.zarr,12364185600,11.5 GiB,https://images.jax.org/webclient/?show=image-173562
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1547/whitej_205/2020-08/18/15-51-41.411/KOMP_K31461_4.zarr,7927234560,7.4 GiB,https://images.jax.org/webclient/?show=image-167101
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2818/whitej_205/2021-07/07/10-01-27.315/R33408_3.zarr,13655900160,12.7 GiB,https://images.jax.org/webclient/?show=image-182636
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1551/whitej_205/2020-08/18/15-59-22.262/KOMP_K17934_4.zarr,15942942720,14.8 GiB,https://images.jax.org/webclient/?show=image-172445
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1533/whitej_205/2020-08/18/15-26-34.756/KOMP_K17745_7.zarr,8466923520,7.9 GiB,https://images.jax.org/webclient/?show=image-171405
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1543/whitej_205/2020-08/18/15-40-49.051/KOMP_C8752_9.zarr,8082063360,7.5 GiB,https://images.jax.org/webclient/?show=image-172008
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2822/whitej_205/2021-07/07/10-29-15.349/R7787_8.zarr,9341337600,8.7 GiB,https://images.jax.org/webclient/?show=image-183135
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2088/whitej_205/2021-01/26/09-55-57.300/X6390_8.zarr,9238118400,8.6 GiB,https://images.jax.org/webclient/?show=image-180350
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2812/whitej_205/2021-07/07/09-07-39.848/J91130_7.zarr,12197560320,11.4 GiB,https://images.jax.org/webclient/?show=image-181785
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1486/whitej_205/2020-08/18/13-42-36.051/KOMP_A28269_10.zarr,15308881920,14.3 GiB,https://images.jax.org/webclient/?show=image-165313
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2010/whitej_205/2020-12/02/16-39-21.183/K7746_5.zarr,9537454080,8.9 GiB,https://images.jax.org/webclient/?show=image-178239
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1848/whitej_205/2021-05/05/08-08-39.023/K9599_9.zarr,10366156800,9.7 GiB,https://images.jax.org/webclient/?show=image-176790
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1589/whitej_205/2020-08/18/17-12-15.922/KOMP_C9829_9.zarr,10085990400,9.4 GiB,https://images.jax.org/webclient/?show=image-174706
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1499/whitej_205/2020-08/18/14-11-29.160/KOMP_C9043_6.zarr,8893071360,8.3 GiB,https://images.jax.org/webclient/?show=image-169702
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2957/whitej_205/2021-08/19/15-08-08.623/R43164_3.zarr,15571353600,14.5 GiB,https://images.jax.org/webclient/?show=image-185365
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2039/whitej_205/2020-12/16/15-22-05.857/X9021_7.zarr,10351411200,9.6 GiB,https://images.jax.org/webclient/?show=image-166545
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2080/whitej_205/2021-01/26/10-25-24.362/J90213_8.zarr,14934343680,13.9 GiB,https://images.jax.org/webclient/?show=image-179370
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1521/whitej_205/2020-08/18/14-51-08.790/KOMP_K3922_1.zarr,12805079040,11.9 GiB,https://images.jax.org/webclient/?show=image-170819
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1600/whitej_205/2020-08/18/17-31-45.946/KOMP_K19243_7.zarr,9342812160,8.7 GiB,https://images.jax.org/webclient/?show=image-175440
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1496/whitej_205/2021-07/07/09-50-34.509/R29625_2.zarr,13860864000,12.9 GiB,https://images.jax.org/webclient/?show=image-169290
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1501/whitej_205/2020-08/18/14-14-15.662/KOMP_K21501_8.zarr,14598144000,13.6 GiB,https://images.jax.org/webclient/?show=image-164886
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1954/whitej_205/2020-11/30/11-45-41.371/K81176_7.zarr,14244249600,13.3 GiB,https://images.jax.org/webclient/?show=image-177828
